a : 563.0000, 0 -> 1
b : -713.0000, 0 -> 4
c : -453.0000, 0 -> 0
a : -533.0000, 1 -> 5
b : 942.0000, 1 -> 2
c : -271.0000, 1 -> 1
a : 579.0000, 2 -> 0
b : -378.0000, 2 -> 2
c : -67.0000, 2 -> 5
a : 712.0000, 3 -> 0
b : -23.0000, 3 -> 3
c : -182.0000, 3 -> 5
a : -175.0000, 4 -> 2
b : 443.0000, 4 -> 0
c : -391.0000, 4 -> 2
a : 791.0000, 5 -> 5
b : -876.0000, 5 -> 5
c : -801.0000, 5 -> 4
b : 805.0000, 0 -> 1
a : -313.0000, 1 -> 1
b : -175.0000, 2 -> 1
b : 131.0000, 3 -> 5
b : -263.0000, 4 -> 5
b : 43.0000, 5 -> 2
c : 307.0000, 4 -> 3
