a : 882.0000, 0 -> 2
b : -170.0000, 0 -> 2
c : -76.0000, 0 -> 0
a : -30.0000, 1 -> 6
b : 275.0000, 1 -> 1
c : -628.0000, 1 -> 2
a : -664.0000, 2 -> 1
b : 58.0000, 2 -> 3
c : -386.0000, 2 -> 0
a : -817.0000, 3 -> 5
b : -64.0000, 3 -> 2
c : 399.0000, 3 -> 6
a : 443.0000, 4 -> 0
b : 608.0000, 4 -> 5
c : 863.0000, 4 -> 2
a : 979.0000, 5 -> 1
b : -280.0000, 5 -> 4
c : 621.0000, 5 -> 1
a : 457.0000, 6 -> 6
b : 566.0000, 6 -> 2
c : 336.0000, 6 -> 3
c : 974.0000, 0 -> 5
c : 328.0000, 1 -> 0
c : 821.0000, 2 -> 1
c : 905.0000, 3 -> 3
c : -141.0000, 4 -> 3
a : -673.0000, 5 -> 3
a : 539.0000, 6 -> 4
