a : -591.0000, 0 -> 3
b : 100.0000, 0 -> 3
c : -883.0000, 0 -> 1
d : 657.0000, 0 -> 2
a : 246.0000, 1 -> 2
b : -400.0000, 1 -> 2
c : -839.0000, 1 -> 0
d : 632.0000, 1 -> 1
a : 926.0000, 2 -> 3
b : 898.0000, 2 -> 0
c : 56.0000, 2 -> 2
d : -264.0000, 2 -> 3
a : 486.0000, 3 -> 0
b : 534.0000, 3 -> 3
c : 702.0000, 3 -> 1
d : 477.0000, 3 -> 3
c : -726.0000, 0 -> 0
c : -12.0000, 0 -> 2
d : -966.0000, 1 -> 2
b : 136.0000, 1 -> 1
a : -324.0000, 2 -> 0
a : 19.0000, 2 -> 2
d : 694.0000, 3 -> 1
a : -541.0000, 3 -> 2
