a : 761.0000, 0 -> 1
b : 401.0000, 0 -> 3
c : -773.0000, 0 -> 2
a : -455.0000, 1 -> 1
b : 749.0000, 1 -> 5
c : 751.0000, 1 -> 5
a : 929.0000, 2 -> 3
b : -956.0000, 2 -> 1
c : -862.0000, 2 -> 3
a : 43.0000, 3 -> 1
b : 877.0000, 3 -> 0
c : 152.0000, 3 -> 1
a : -726.0000, 4 -> 5
b : 462.0000, 4 -> 4
c : 916.0000, 4 -> 2
a : 533.0000, 5 -> 6
b : -578.0000, 5 -> 1
c : -344.0000, 5 -> 3
a : 185.0000, 6 -> 6
b : 860.0000, 6 -> 1
c : 514.0000, 6 -> 5
a : -920.0000, 7 -> 1
b : 797.0000, 7 -> 7
c : -446.0000, 7 -> 1
a : 867.0000, 0 -> 6
b : 273.0000, 1 -> 7
a : 307.0000, 2 -> 7
b : -715.0000, 3 -> 7
c : 627.0000, 4 -> 5
c : -654.0000, 5 -> 2
c : 991.0000, 6 -> 6
b : 444.0000, 7 -> 3
c : 183.0000, 3 -> 4
