a : 712.0000, 0 -> 3
b : -783.0000, 0 -> 6
c : -707.0000, 0 -> 0
d : -182.0000, 0 -> 0
a : 930.0000, 1 -> 6
b : 461.0000, 1 -> 3
c : -64.0000, 1 -> 2
d : 709.0000, 1 -> 2
a : -967.0000, 2 -> 1
b : -166.0000, 2 -> 0
c : -352.0000, 2 -> 2
d : 925.0000, 2 -> 0
a : 457.0000, 3 -> 6
b : -437.0000, 3 -> 4
c : 528.0000, 3 -> 6
d : 974.0000, 3 -> 3
a : -996.0000, 4 -> 4
b : 836.0000, 4 -> 5
c : -158.0000, 4 -> 4
d : 118.0000, 4 -> 2
a : -111.0000, 5 -> 1
b : -93.0000, 5 -> 6
c : -740.0000, 5 -> 4
d : 709.0000, 5 -> 5
a : 870.0000, 6 -> 3
b : 700.0000, 6 -> 2
c : -118.0000, 6 -> 5
d : 890.0000, 6 -> 3
a : -432.0000, 0 -> 4
d : -54.0000, 0 -> 3
c : -755.0000, 1 -> 4
a : 82.0000, 1 -> 0
d : 340.0000, 2 -> 2
d : -122.0000, 2 -> 3
c : 146.0000, 3 -> 5
a : -857.0000, 3 -> 1
c : -747.0000, 4 -> 5
b : 298.0000, 4 -> 0
c : 507.0000, 5 -> 2
d : -963.0000, 5 -> 3
b : -609.0000, 6 -> 3
a : 75.0000, 6 -> 2
