a : 342.0000, 0 -> 2
b : 494.0000, 0 -> 3
c : -432.0000, 0 -> 1
d : 114.0000, 0 -> 6
a : -118.0000, 1 -> 3
b : -581.0000, 1 -> 0
c : -494.0000, 1 -> 2
d : -52.0000, 1 -> 3
a : -696.0000, 2 -> 2
b : -670.0000, 2 -> 0
c : -212.0000, 2 -> 1
d : 418.0000, 2 -> 2
a : -751.0000, 3 -> 2
b : -844.0000, 3 -> 2
c : -963.0000, 3 -> 0
d : 277.0000, 3 -> 5
a : 3.0000, 4 -> 4
b : 322.0000, 4 -> 2
c : 503.0000, 4 -> 6
d : 971.0000, 4 -> 1
a : -723.0000, 5 -> 3
b : 295.0000, 5 -> 6
c : -686.0000, 5 -> 0
d : -454.0000, 5 -> 6
a : 271.0000, 6 -> 5
b : -519.0000, 6 -> 0
c : -56.0000, 6 -> 2
d : 901.0000, 6 -> 4
a : 607.0000, 0 -> 1
c : 372.0000, 0 -> 0
a : -966.0000, 1 -> 1
d : -596.0000, 1 -> 4
d : -776.0000, 2 -> 4
a : 243.0000, 2 -> 5
d : -823.0000, 3 -> 3
c : 679.0000, 3 -> 6
b : 574.0000, 4 -> 4
a : 761.0000, 4 -> 0
d : -467.0000, 5 -> 5
b : 298.0000, 5 -> 1
d : -829.0000, 6 -> 6
a : -773.0000, 6 -> 2
