a : 305.0000, 0 -> 1
b : -59.0000, 0 -> 2
c : 82.0000, 0 -> 3
a : 630.0000, 1 -> 1
b : 816.0000, 1 -> 2
c : 258.0000, 1 -> 4
a : -783.0000, 2 -> 2
b : -571.0000, 2 -> 4
c : -186.0000, 2 -> 2
a : -35.0000, 3 -> 0
b : 245.0000, 3 -> 4
c : 646.0000, 3 -> 2
a : -871.0000, 4 -> 4
b : -748.0000, 4 -> 1
c : -935.0000, 4 -> 2
a : 123.0000, 5 -> 6
b : -264.0000, 5 -> 0
c : -930.0000, 5 -> 4
a : -46.0000, 6 -> 1
b : 666.0000, 6 -> 5
c : -584.0000, 6 -> 5
a : -852.0000, 0 -> 4
c : -696.0000, 1 -> 1
c : 161.0000, 2 -> 5
a : -733.0000, 3 -> 4
a : 773.0000, 4 -> 2
b : 364.0000, 5 -> 1
b : -703.0000, 6 -> 6
