a : -268.0000, 0 -> 4
b : 624.0000, 0 -> 2
c : 194.0000, 0 -> 1
d : 451.0000, 0 -> 3
a : -553.0000, 1 -> 5
b : -761.0000, 1 -> 1
c : -785.0000, 1 -> 0
d : 623.0000, 1 -> 4
a : -616.0000, 2 -> 5
b : 241.0000, 2 -> 0
c : 370.0000, 2 -> 1
d : -58.0000, 2 -> 0
a : -20.0000, 3 -> 4
b : -868.0000, 3 -> 4
c : 566.0000, 3 -> 1
d : -628.0000, 3 -> 2
a : -981.0000, 4 -> 4
b : -270.0000, 4 -> 5
c : 804.0000, 4 -> 5
d : 407.0000, 4 -> 5
a : 451.0000, 5 -> 3
b : 235.0000, 5 -> 4
c : 127.0000, 5 -> 4
d : 971.0000, 5 -> 2
a : -21.0000, 0 -> 3
b : 65.0000, 0 -> 4
a : -343.0000, 1 -> 2
b : 36.0000, 1 -> 4
d : 271.0000, 2 -> 5
c : 53.0000, 2 -> 2
a : 913.0000, 3 -> 1
b : -205.0000, 3 -> 1
c : 275.0000, 4 -> 2
d : -559.0000, 4 -> 2
d : -29.0000, 5 -> 0
a : 227.0000, 5 -> 4
