a : -48.0000, 0 -> 2
b : -442.0000, 0 -> 3
c : -844.0000, 0 -> 3
a : -744.0000, 1 -> 6
b : 71.0000, 1 -> 5
c : 872.0000, 1 -> 4
a : -798.0000, 2 -> 0
b : 982.0000, 2 -> 2
c : -385.0000, 2 -> 3
a : -605.0000, 3 -> 6
b : -695.0000, 3 -> 6
c : 25.0000, 3 -> 4
a : 729.0000, 4 -> 3
b : 386.0000, 4 -> 0
c : -809.0000, 4 -> 3
a : -51.0000, 5 -> 3
b : -743.0000, 5 -> 6
c : -624.0000, 5 -> 5
a : -684.0000, 6 -> 1
b : -658.0000, 6 -> 6
c : 747.0000, 6 -> 0
b : -941.0000, 0 -> 0
c : 290.0000, 1 -> 0
c : -6.0000, 2 -> 6
c : -783.0000, 3 -> 2
b : -618.0000, 4 -> 5
b : -980.0000, 5 -> 0
a : -49.0000, 6 -> 2
