a : 49.0000, 0 -> 3
b : -275.0000, 0 -> 2
c : 7.0000, 0 -> 2
d : 238.0000, 0 -> 0
a : -955.0000, 1 -> 2
b : -514.0000, 1 -> 2
c : -482.0000, 1 -> 3
d : -33.0000, 1 -> 1
a : -209.0000, 2 -> 3
b : 481.0000, 2 -> 3
c : 988.0000, 2 -> 0
d : -7.0000, 2 -> 2
a : -353.0000, 3 -> 1
b : -623.0000, 3 -> 0
c : -704.0000, 3 -> 2
d : 897.0000, 3 -> 0
d : -692.0000, 0 -> 2
c : 259.0000, 0 -> 0
b : -371.0000, 1 -> 0
a : -933.0000, 1 -> 3
d : 248.0000, 2 -> 1
b : -515.0000, 2 -> 2
a : -432.0000, 3 -> 0
a : 902.0000, 3 -> 2
