a : -342.0000, 0 -> 2
b : 781.0000, 0 -> 4
c : 514.0000, 0 -> 6
a : -860.0000, 1 -> 6
b : 656.0000, 1 -> 5
c : -318.0000, 1 -> 4
a : 2.0000, 2 -> 3
b : -887.0000, 2 -> 2
c : -206.0000, 2 -> 2
a : -273.0000, 3 -> 3
b : -278.0000, 3 -> 0
c : -513.0000, 3 -> 2
a : 64.0000, 4 -> 3
b : -817.0000, 4 -> 1
c : -717.0000, 4 -> 2
a : -69.0000, 5 -> 3
b : -477.0000, 5 -> 4
c : 974.0000, 5 -> 1
a : -678.0000, 6 -> 3
b : 216.0000, 6 -> 6
c : 442.0000, 6 -> 5
b : 867.0000, 0 -> 1
a : 109.0000, 1 -> 4
a : -799.0000, 2 -> 2
b : 524.0000, 3 -> 3
b : -146.0000, 4 -> 5
a : 837.0000, 5 -> 4
b : -386.0000, 6 -> 4
