a : -241.0000, 0 -> 2
b : -253.0000, 0 -> 3
c : -737.0000, 0 -> 0
d : -171.0000, 0 -> 2
a : 250.0000, 1 -> 4
b : 32.0000, 1 -> 3
c : -120.0000, 1 -> 3
d : 745.0000, 1 -> 1
a : -83.0000, 2 -> 3
b : -375.0000, 2 -> 4
c : -51.0000, 2 -> 1
d : -327.0000, 2 -> 3
a : -312.0000, 3 -> 0
b : 384.0000, 3 -> 3
c : 43.0000, 3 -> 0
d : 773.0000, 3 -> 4
a : 801.0000, 4 -> 1
b : 964.0000, 4 -> 2
c : -850.0000, 4 -> 4
d : 521.0000, 4 -> 4
a : -964.0000, 0 -> 3
d : -891.0000, 0 -> 1
b : -43.0000, 1 -> 2
c : -62.0000, 1 -> 4
c : 612.0000, 2 -> 3
d : 866.0000, 2 -> 0
d : 303.0000, 3 -> 2
a : -703.0000, 3 -> 3
c : -692.0000, 4 -> 0
c : -910.0000, 4 -> 2
