a : 250.0000, 0 -> 1
b : 708.0000, 0 -> 1
c : 371.0000, 0 -> 1
d : 788.0000, 0 -> 5
a : -792.0000, 1 -> 0
b : 26.0000, 1 -> 0
c : -115.0000, 1 -> 0
d : -265.0000, 1 -> 0
a : 856.0000, 2 -> 5
b : 332.0000, 2 -> 0
c : 891.0000, 2 -> 0
d : 201.0000, 2 -> 3
a : -995.0000, 3 -> 3
b : 494.0000, 3 -> 4
c : -986.0000, 3 -> 0
d : -168.0000, 3 -> 0
a : 584.0000, 4 -> 3
b : 166.0000, 4 -> 1
c : 403.0000, 4 -> 1
d : -367.0000, 4 -> 4
a : 636.0000, 5 -> 2
b : 454.0000, 5 -> 3
c : -440.0000, 5 -> 1
d : 615.0000, 5 -> 5
c : -883.0000, 0 -> 4
d : -919.0000, 0 -> 3
a : -100.0000, 1 -> 1
c : -685.0000, 1 -> 5
a : -97.0000, 2 -> 4
c : 609.0000, 2 -> 5
c : 419.0000, 3 -> 4
d : -607.0000, 3 -> 2
d : -994.0000, 4 -> 1
d : 431.0000, 4 -> 3
d : 821.0000, 5 -> 0
c : -990.0000, 5 -> 4
