a : -586.0000, 0 -> 0
b : 520.0000, 0 -> 2
c : 519.0000, 0 -> 0
d : 986.0000, 0 -> 3
a : -52.0000, 1 -> 0
b : -564.0000, 1 -> 0
c : -190.0000, 1 -> 3
d : 641.0000, 1 -> 3
a : -710.0000, 2 -> 1
b : -97.0000, 2 -> 1
c : 17.0000, 2 -> 0
d : -166.0000, 2 -> 3
a : -585.0000, 3 -> 3
b : 615.0000, 3 -> 2
c : -182.0000, 3 -> 1
d : 637.0000, 3 -> 0
d : -200.0000, 0 -> 2
b : -199.0000, 0 -> 1
b : 570.0000, 1 -> 2
a : 421.0000, 1 -> 2
a : 574.0000, 2 -> 0
c : 15.0000, 2 -> 3
a : 750.0000, 3 -> 0
d : 158.0000, 3 -> 3
