a : 691.0000, 0 -> 4
b : 29.0000, 0 -> 0
c : -384.0000, 0 -> 5
a : -882.0000, 1 -> 5
b : -9.0000, 1 -> 4
c : 300.0000, 1 -> 1
a : -9.0000, 2 -> 0
b : -990.0000, 2 -> 5
c : 222.0000, 2 -> 0
a : 631.0000, 3 -> 4
b : -970.0000, 3 -> 5
c : -114.0000, 3 -> 0
a : 884.0000, 4 -> 2
b : 165.0000, 4 -> 2
c : -144.0000, 4 -> 3
a : 499.0000, 5 -> 3
b : -530.0000, 5 -> 4
c : -685.0000, 5 -> 0
c : -667.0000, 0 -> 0
b : -585.0000, 1 -> 5
b : -489.0000, 2 -> 4
b : -403.0000, 3 -> 1
a : -761.0000, 4 -> 3
a : 696.0000, 5 -> 4
