a : -54.0000, 0 -> 5
b : 577.0000, 0 -> 1
c : 368.0000, 0 -> 4
a : 775.0000, 1 -> 2
b : 678.0000, 1 -> 0
c : 386.0000, 1 -> 6
a : -718.0000, 2 -> 5
b : 841.0000, 2 -> 1
c : -474.0000, 2 -> 1
a : 484.0000, 3 -> 0
b : -663.0000, 3 -> 2
c : -40.0000, 3 -> 4
a : -124.0000, 4 -> 6
b : -144.0000, 4 -> 6
c : 859.0000, 4 -> 2
a : 123.0000, 5 -> 1
b : 638.0000, 5 -> 4
c : 802.0000, 5 -> 5
a : -230.0000, 6 -> 6
b : 680.0000, 6 -> 1
c : -19.0000, 6 -> 4
b : -493.0000, 0 -> 5
a : 853.0000, 1 -> 3
b : 345.0000, 2 -> 5
c : -267.0000, 3 -> 3
b : -221.0000, 4 -> 3
a : -610.0000, 5 -> 6
b : -196.0000, 6 -> 3
