a : 561.0000, 0 -> 1
b : 243.0000, 0 -> 2
c : 144.0000, 0 -> 1
d : 817.0000, 0 -> 0
a : 918.0000, 1 -> 0
b : 515.0000, 1 -> 0
c : -522.0000, 1 -> 2
d : 492.0000, 1 -> 3
a : -222.0000, 2 -> 2
b : -601.0000, 2 -> 3
c : -844.0000, 2 -> 2
d : -64.0000, 2 -> 1
a : -753.0000, 3 -> 4
b : -915.0000, 3 -> 1
c : -941.0000, 3 -> 3
d : 701.0000, 3 -> 0
a : -707.0000, 4 -> 1
b : -72.0000, 4 -> 4
c : 424.0000, 4 -> 0
d : 511.0000, 4 -> 0
a : -10.0000, 0 -> 0
d : -438.0000, 0 -> 3
c : -117.0000, 1 -> 4
d : 629.0000, 1 -> 4
d : 432.0000, 2 -> 3
b : 172.0000, 2 -> 0
d : 459.0000, 3 -> 2
c : 122.0000, 3 -> 1
a : -232.0000, 4 -> 4
c : -545.0000, 4 -> 1
