a : 829.0000, 0 -> 2
b : 846.0000, 0 -> 4
c : 285.0000, 0 -> 1
d : -381.0000, 0 -> 1
a : -376.0000, 1 -> 3
b : -498.0000, 1 -> 1
c : -482.0000, 1 -> 4
d : -231.0000, 1 -> 2
a : 742.0000, 2 -> 2
b : 733.0000, 2 -> 1
c : 40.0000, 2 -> 1
d : 509.0000, 2 -> 2
a : 535.0000, 3 -> 1
b : 722.0000, 3 -> 1
c : 464.0000, 3 -> 4
d : 433.0000, 3 -> 1
a : 611.0000, 4 -> 0
b : 481.0000, 4 -> 1
c : -677.0000, 4 -> 3
d : 296.0000, 4 -> 3
d : -137.0000, 0 -> 2
d : 292.0000, 0 -> 3
c : 828.0000, 1 -> 3
b : 393.0000, 1 -> 2
c : -725.0000, 2 -> 0
d : -404.0000, 2 -> 0
b : 956.0000, 3 -> 0
c : -789.0000, 3 -> 3
d : 27.0000, 4 -> 2
a : 208.0000, 4 -> 3
