a : -178.0000, 0 -> 3
b : 612.0000, 0 -> 2
a : 44.0000, 1 -> 2
b : -52.0000, 1 -> 1
a : -508.0000, 2 -> 3
b : -403.0000, 2 -> 5
a : -479.0000, 3 -> 6
b : -916.0000, 3 -> 4
a : 633.0000, 4 -> 6
b : -960.0000, 4 -> 5
a : 518.0000, 5 -> 1
b : 671.0000, 5 -> 1
a : 313.0000, 6 -> 4
b : 642.0000, 6 -> 3
a : -831.0000, 7 -> 4
b : -930.0000, 7 -> 4
a : -211.0000, 0 -> 4
a : -592.0000, 1 -> 1
b : 24.0000, 2 -> 6
b : 2.0000, 3 -> 7
b : -1.0000, 4 -> 4
a : -754.0000, 5 -> 2
a : -345.0000, 6 -> 5
b : 418.0000, 7 -> 3
