a : -447.0000, 0 -> 5
b : -786.0000, 0 -> 1
c : 218.0000, 0 -> 4
d : -967.0000, 0 -> 4
a : 292.0000, 1 -> 5
b : -205.0000, 1 -> 4
c : 835.0000, 1 -> 4
d : -790.0000, 1 -> 2
a : 881.0000, 2 -> 3
b : 423.0000, 2 -> 3
c : 793.0000, 2 -> 3
d : 52.0000, 2 -> 4
a : -840.0000, 3 -> 3
b : -769.0000, 3 -> 1
c : -329.0000, 3 -> 4
d : -420.0000, 3 -> 0
a : 646.0000, 4 -> 3
b : 144.0000, 4 -> 0
c : 495.0000, 4 -> 5
d : 456.0000, 4 -> 0
a : -23.0000, 5 -> 0
b : 598.0000, 5 -> 3
c : -57.0000, 5 -> 3
d : -387.0000, 5 -> 2
d : -917.0000, 0 -> 3
a : 161.0000, 0 -> 3
c : -92.0000, 1 -> 2
a : -35.0000, 1 -> 3
c : -958.0000, 2 -> 5
d : 301.0000, 2 -> 5
c : -244.0000, 3 -> 5
d : -835.0000, 3 -> 3
d : -344.0000, 4 -> 2
b : 677.0000, 4 -> 5
c : -126.0000, 5 -> 2
c : -938.0000, 5 -> 4
