a : -895.0000, 0 -> 1
b : -366.0000, 0 -> 4
c : -696.0000, 0 -> 0
a : 999.0000, 1 -> 2
b : 710.0000, 1 -> 2
c : -833.0000, 1 -> 3
a : 384.0000, 2 -> 3
b : 718.0000, 2 -> 5
c : -572.0000, 2 -> 2
a : 347.0000, 3 -> 0
b : 488.0000, 3 -> 7
c : 411.0000, 3 -> 4
a : 906.0000, 4 -> 5
b : 549.0000, 4 -> 6
c : 44.0000, 4 -> 6
a : 26.0000, 5 -> 1
b : -267.0000, 5 -> 7
c : -102.0000, 5 -> 3
a : -583.0000, 6 -> 1
b : 534.0000, 6 -> 2
c : 558.0000, 6 -> 0
a : -27.0000, 7 -> 4
b : 85.0000, 7 -> 1
c : -527.0000, 7 -> 5
c : 975.0000, 0 -> 7
b : -262.0000, 1 -> 3
b : -406.0000, 2 -> 6
a : -208.0000, 3 -> 6
a : -28.0000, 4 -> 6
a : -668.0000, 5 -> 5
a : -491.0000, 6 -> 4
a : -134.0000, 7 -> 7
