a : 391.0000, 0 -> 0
b : 107.0000, 0 -> 3
c : -166.0000, 0 -> 1
d : 27.0000, 0 -> 2
a : -194.0000, 1 -> 2
b : 965.0000, 1 -> 0
c : -841.0000, 1 -> 2
d : 300.0000, 1 -> 0
a : 759.0000, 2 -> 2
b : -427.0000, 2 -> 3
c : -710.0000, 2 -> 1
d : 920.0000, 2 -> 2
a : 551.0000, 3 -> 3
b : 525.0000, 3 -> 3
c : 12.0000, 3 -> 2
d : 960.0000, 3 -> 0
a : -564.0000, 0 -> 2
b : 360.0000, 0 -> 2
c : -804.0000, 1 -> 3
c : 574.0000, 1 -> 1
c : 810.0000, 2 -> 3
b : 831.0000, 2 -> 2
c : 405.0000, 3 -> 0
d : -562.0000, 3 -> 1
