a : 879.0000, 0 -> 3
b : 466.0000, 0 -> 6
a : -192.0000, 1 -> 0
b : 290.0000, 1 -> 0
a : 334.0000, 2 -> 5
b : 884.0000, 2 -> 3
a : -311.0000, 3 -> 2
b : 90.0000, 3 -> 7
a : 788.0000, 4 -> 6
b : 674.0000, 4 -> 1
a : -181.0000, 5 -> 5
b : 55.0000, 5 -> 6
a : 510.0000, 6 -> 4
b : 561.0000, 6 -> 4
a : -783.0000, 7 -> 6
b : -550.0000, 7 -> 2
b : 925.0000, 0 -> 5
b : 811.0000, 1 -> 2
a : -40.0000, 2 -> 4
a : -205.0000, 3 -> 1
a : 42.0000, 4 -> 3
b : -707.0000, 5 -> 2
a : -294.0000, 6 -> 6
b : 373.0000, 7 -> 6
