a : 589.0000, 0 -> 1
b : -397.0000, 0 -> 2
c : 459.0000, 0 -> 5
a : -473.0000, 1 -> 5
b : -681.0000, 1 -> 6
c : 377.0000, 1 -> 0
a : 163.0000, 2 -> 4
b : 110.0000, 2 -> 0
c : -187.0000, 2 -> 0
a : -320.0000, 3 -> 5
b : 407.0000, 3 -> 1
c : -168.0000, 3 -> 2
a : -357.0000, 4 -> 1
b : -605.0000, 4 -> 2
c : -988.0000, 4 -> 6
a : -100.0000, 5 -> 0
b : -580.0000, 5 -> 1
c : 405.0000, 5 -> 1
a : 20.0000, 6 -> 3
b : 94.0000, 6 -> 0
c : -854.0000, 6 -> 1
b : -795.0000, 0 -> 0
c : -623.0000, 1 -> 2
b : -100.0000, 2 -> 6
c : 205.0000, 3 -> 1
b : -441.0000, 4 -> 3
b : -824.0000, 5 -> 6
b : 98.0000, 6 -> 6
