a : -274.0000, 0 -> 3
b : -486.0000, 0 -> 1
c : 14.0000, 0 -> 3
d : 159.0000, 0 -> 0
a : -662.0000, 1 -> 2
b : 484.0000, 1 -> 2
c : 635.0000, 1 -> 0
d : 707.0000, 1 -> 0
a : -116.0000, 2 -> 3
b : 983.0000, 2 -> 3
c : -365.0000, 2 -> 3
d : -814.0000, 2 -> 2
a : 353.0000, 3 -> 2
b : 905.0000, 3 -> 1
c : 690.0000, 3 -> 2
d : -567.0000, 3 -> 1
d : -327.0000, 0 -> 2
b : -202.0000, 0 -> 2
b : 701.0000, 1 -> 3
b : -706.0000, 1 -> 0
c : 783.0000, 2 -> 1
b : -625.0000, 2 -> 0
c : -977.0000, 3 -> 3
d : 778.0000, 3 -> 2
