a : 975.0000, 0 -> 1
b : 921.0000, 0 -> 0
c : 598.0000, 0 -> 1
d : -781.0000, 0 -> 0
a : -379.0000, 1 -> 0
b : 834.0000, 1 -> 3
c : 802.0000, 1 -> 0
d : -214.0000, 1 -> 0
a : -861.0000, 2 -> 2
b : -119.0000, 2 -> 2
c : -917.0000, 2 -> 0
d : -961.0000, 2 -> 2
a : -81.0000, 3 -> 0
b : -116.0000, 3 -> 3
c : -72.0000, 3 -> 1
d : 570.0000, 3 -> 2
a : 302.0000, 0 -> 3
c : -911.0000, 0 -> 3
a : 182.0000, 1 -> 1
c : -340.0000, 1 -> 3
b : 845.0000, 2 -> 3
c : -809.0000, 2 -> 3
b : -998.0000, 3 -> 2
a : -697.0000, 3 -> 3
