a : -715.0000, 0 -> 6
b : -980.0000, 0 -> 0
c : 556.0000, 0 -> 3
d : 326.0000, 0 -> 5
a : -542.0000, 1 -> 0
b : 923.0000, 1 -> 3
c : -424.0000, 1 -> 2
d : 818.0000, 1 -> 5
a : -768.0000, 2 -> 6
b : 201.0000, 2 -> 0
c : 800.0000, 2 -> 4
d : 324.0000, 2 -> 5
a : -465.0000, 3 -> 6
b : 181.0000, 3 -> 1
c : 222.0000, 3 -> 3
d : -739.0000, 3 -> 0
a : 310.0000, 4 -> 4
b : -897.0000, 4 -> 1
c : -264.0000, 4 -> 2
d : 752.0000, 4 -> 3
a : -119.0000, 5 -> 2
b : 982.0000, 5 -> 3
c : 560.0000, 5 -> 2
d : -225.0000, 5 -> 6
a : 106.0000, 6 -> 3
b : 517.0000, 6 -> 6
c : 876.0000, 6 -> 4
d : 685.0000, 6 -> 5
b : 767.0000, 0 -> 1
c : 765.0000, 0 -> 5
c : 989.0000, 1 -> 6
b : -748.0000, 1 -> 2
c : -609.0000, 2 -> 5
d : 386.0000, 2 -> 3
a : -302.0000, 3 -> 0
b : -27.0000, 3 -> 6
d : -465.0000, 4 -> 5
d : -318.0000, 4 -> 1
a : -555.0000, 5 -> 3
c : -375.0000, 5 -> 3
a : -341.0000, 6 -> 4
d : -765.0000, 6 -> 2
