a : -468.0000, 0 -> 3
b : 627.0000, 0 -> 4
c : 661.0000, 0 -> 3
d : -353.0000, 0 -> 1
a : 431.0000, 1 -> 0
b : 74.0000, 1 -> 2
c : 896.0000, 1 -> 2
d : -754.0000, 1 -> 3
a : 324.0000, 2 -> 4
b : -325.0000, 2 -> 2
c : -227.0000, 2 -> 2
d : -353.0000, 2 -> 3
a : -433.0000, 3 -> 2
b : 545.0000, 3 -> 4
c : -661.0000, 3 -> 1
d : -971.0000, 3 -> 4
a : -398.0000, 4 -> 0
b : -257.0000, 4 -> 4
c : 733.0000, 4 -> 2
d : -43.0000, 4 -> 2
d : 685.0000, 0 -> 0
c : 733.0000, 0 -> 0
b : 250.0000, 1 -> 1
c : -651.0000, 1 -> 1
c : 980.0000, 2 -> 1
d : -607.0000, 2 -> 1
b : 424.0000, 3 -> 2
b : 542.0000, 3 -> 0
b : 156.0000, 4 -> 2
a : 128.0000, 4 -> 2
