a : 75.0000, 0 -> 3
b : -259.0000, 0 -> 1
c : 447.0000, 0 -> 3
d : 371.0000, 0 -> 2
a : -440.0000, 1 -> 1
b : -624.0000, 1 -> 2
c : -398.0000, 1 -> 0
d : -184.0000, 1 -> 3
a : -38.0000, 2 -> 2
b : -493.0000, 2 -> 1
c : -4.0000, 2 -> 2
d : 594.0000, 2 -> 2
a : -635.0000, 3 -> 3
b : 759.0000, 3 -> 1
c : 764.0000, 3 -> 2
d : -574.0000, 3 -> 1
a : -707.0000, 0 -> 1
a : -480.0000, 0 -> 2
b : -824.0000, 1 -> 1
c : -854.0000, 1 -> 2
c : 246.0000, 2 -> 0
d : -906.0000, 2 -> 1
b : 784.0000, 3 -> 2
c : 503.0000, 3 -> 0
