a : -202.0000, 0 -> 0
b : 599.0000, 0 -> 3
c : -973.0000, 0 -> 1
d : -714.0000, 0 -> 1
a : 697.0000, 1 -> 2
b : 422.0000, 1 -> 6
c : -277.0000, 1 -> 6
d : -956.0000, 1 -> 1
a : -214.0000, 2 -> 4
b : 604.0000, 2 -> 3
c : 838.0000, 2 -> 6
d : -935.0000, 2 -> 4
a : 96.0000, 3 -> 2
b : 863.0000, 3 -> 3
c : -751.0000, 3 -> 6
d : 41.0000, 3 -> 2
a : 788.0000, 4 -> 1
b : -679.0000, 4 -> 6
c : 16.0000, 4 -> 3
d : -256.0000, 4 -> 5
a : 64.0000, 5 -> 3
b : 420.0000, 5 -> 4
c : -599.0000, 5 -> 2
d : -9.0000, 5 -> 3
a : -603.0000, 6 -> 6
b : 767.0000, 6 -> 6
c : -207.0000, 6 -> 2
d : -974.0000, 6 -> 4
b : 550.0000, 0 -> 6
c : 18.0000, 0 -> 5
a : 297.0000, 1 -> 0
a : 286.0000, 1 -> 1
b : -853.0000, 2 -> 5
d : 130.0000, 2 -> 6
b : -613.0000, 3 -> 0
d : -931.0000, 3 -> 6
b : -803.0000, 4 -> 2
b : 951.0000, 4 -> 5
c : 431.0000, 5 -> 5
a : 938.0000, 5 -> 4
a : -513.0000, 6 -> 3
a : -37.0000, 6 -> 2
