a : -622.0000, 0 -> 1
b : 167.0000, 0 -> 1
c : 635.0000, 0 -> 3
d : -602.0000, 0 -> 2
a : 538.0000, 1 -> 4
b : -725.0000, 1 -> 1
c : -767.0000, 1 -> 3
d : -669.0000, 1 -> 2
a : -525.0000, 2 -> 1
b : 39.0000, 2 -> 1
c : -958.0000, 2 -> 2
d : 843.0000, 2 -> 3
a : -526.0000, 3 -> 1
b : 69.0000, 3 -> 4
c : -228.0000, 3 -> 4
d : 497.0000, 3 -> 0
a : 963.0000, 4 -> 2
b : -753.0000, 4 -> 2
c : -558.0000, 4 -> 3
d : -173.0000, 4 -> 0
c : 955.0000, 0 -> 4
d : -595.0000, 0 -> 3
a : -182.0000, 1 -> 2
b : -334.0000, 1 -> 0
a : -48.0000, 2 -> 2
a : 66.0000, 2 -> 4
d : -299.0000, 3 -> 3
d : 143.0000, 3 -> 1
d : 359.0000, 4 -> 2
c : 323.0000, 4 -> 4
