a : 300.0000, 0 -> 6
b : -133.0000, 0 -> 5
c : 991.0000, 0 -> 2
d : -310.0000, 0 -> 2
a : -306.0000, 1 -> 2
b : -641.0000, 1 -> 6
c : 315.0000, 1 -> 3
d : -461.0000, 1 -> 3
a : 87.0000, 2 -> 6
b : 545.0000, 2 -> 4
c : 393.0000, 2 -> 2
d : -33.0000, 2 -> 1
a : -232.0000, 3 -> 6
b : 491.0000, 3 -> 6
c : 554.0000, 3 -> 3
d : -405.0000, 3 -> 6
a : 702.0000, 4 -> 6
b : -457.0000, 4 -> 2
c : 29.0000, 4 -> 6
d : -426.0000, 4 -> 3
a : -258.0000, 5 -> 4
b : -306.0000, 5 -> 4
c : -315.0000, 5 -> 0
d : -779.0000, 5 -> 1
a : 387.0000, 6 -> 6
b : -184.0000, 6 -> 0
c : 598.0000, 6 -> 1
d : 737.0000, 6 -> 5
c : -340.0000, 0 -> 5
a : 793.0000, 0 -> 4
d : -541.0000, 1 -> 2
d : -676.0000, 1 -> 6
d : -477.0000, 2 -> 0
a : -218.0000, 2 -> 0
c : -42.0000, 3 -> 4
b : 317.0000, 3 -> 3
d : 964.0000, 4 -> 6
a : -597.0000, 4 -> 1
d : 7.0000, 5 -> 2
c : -211.0000, 5 -> 4
a : 231.0000, 6 -> 2
c : 333.0000, 6 -> 3
