a : 121.0000, 0 -> 3
b : 777.0000, 0 -> 0
c : 5.0000, 0 -> 2
d : 620.0000, 0 -> 1
a : 360.0000, 1 -> 0
b : -837.0000, 1 -> 0
c : -357.0000, 1 -> 0
d : -958.0000, 1 -> 3
a : 937.0000, 2 -> 1
b : -333.0000, 2 -> 3
c : -641.0000, 2 -> 1
d : 891.0000, 2 -> 2
a : 621.0000, 3 -> 2
b : 969.0000, 3 -> 0
c : -216.0000, 3 -> 1
d : 930.0000, 3 -> 0
c : 743.0000, 0 -> 3
d : 820.0000, 0 -> 2
a : -803.0000, 1 -> 2
b : 573.0000, 1 -> 1
a : 629.0000, 2 -> 2
c : -88.0000, 2 -> 3
b : -644.0000, 3 -> 3
d : -423.0000, 3 -> 1
