a : 716.0000, 0 -> 2
b : 363.0000, 0 -> 1
c : 415.0000, 0 -> 4
d : 15.0000, 0 -> 2
a : 825.0000, 1 -> 5
b : -361.0000, 1 -> 4
c : -482.0000, 1 -> 1
d : -25.0000, 1 -> 4
a : -491.0000, 2 -> 4
b : 435.0000, 2 -> 3
c : 163.0000, 2 -> 0
d : -955.0000, 2 -> 4
a : 935.0000, 3 -> 5
b : 943.0000, 3 -> 4
c : -79.0000, 3 -> 4
d : -107.0000, 3 -> 1
a : 56.0000, 4 -> 0
b : 516.0000, 4 -> 0
c : -820.0000, 4 -> 4
d : 978.0000, 4 -> 0
a : 413.0000, 5 -> 3
b : -342.0000, 5 -> 0
c : 835.0000, 5 -> 3
d : 243.0000, 5 -> 2
b : 256.0000, 0 -> 2
d : -927.0000, 0 -> 1
c : -521.0000, 1 -> 2
c : 421.0000, 1 -> 4
c : -636.0000, 2 -> 2
a : 718.0000, 2 -> 3
b : -877.0000, 3 -> 2
a : 759.0000, 3 -> 1
c : 769.0000, 4 -> 5
c : 781.0000, 4 -> 3
a : 368.0000, 5 -> 5
b : -489.0000, 5 -> 3
