a : 486.0000, 0 -> 2
b : -661.0000, 0 -> 3
c : 248.0000, 0 -> 2
d : -714.0000, 0 -> 0
a : -212.0000, 1 -> 5
b : -847.0000, 1 -> 1
c : 890.0000, 1 -> 5
d : 730.0000, 1 -> 4
a : -920.0000, 2 -> 1
b : 873.0000, 2 -> 2
c : 40.0000, 2 -> 3
d : -772.0000, 2 -> 0
a : 22.0000, 3 -> 4
b : -899.0000, 3 -> 4
c : -661.0000, 3 -> 1
d : -510.0000, 3 -> 3
a : 35.0000, 4 -> 2
b : 310.0000, 4 -> 6
c : -729.0000, 4 -> 4
d : 948.0000, 4 -> 5
a : 442.0000, 5 -> 2
b : 131.0000, 5 -> 6
c : 396.0000, 5 -> 2
d : 143.0000, 5 -> 1
a : 614.0000, 6 -> 1
b : 94.0000, 6 -> 0
c : 943.0000, 6 -> 3
d : 154.0000, 6 -> 2
b : -374.0000, 0 -> 0
b : -155.0000, 0 -> 1
c : -95.0000, 1 -> 4
c : 768.0000, 1 -> 2
d : 315.0000, 2 -> 3
c : 162.0000, 2 -> 5
d : -770.0000, 3 -> 2
c : 511.0000, 3 -> 4
c : 672.0000, 4 -> 6
c : -458.0000, 4 -> 3
a : 843.0000, 5 -> 0
a : 924.0000, 5 -> 4
c : -282.0000, 6 -> 2
d : 851.0000, 6 -> 6
