a : -276.0000, 0 -> 5
b : -217.0000, 0 -> 1
c : -288.0000, 0 -> 2
d : 955.0000, 0 -> 0
a : 684.0000, 1 -> 4
b : 681.0000, 1 -> 0
c : 209.0000, 1 -> 2
d : -658.0000, 1 -> 1
a : 120.0000, 2 -> 0
b : 45.0000, 2 -> 5
c : 533.0000, 2 -> 4
d : 128.0000, 2 -> 4
a : -67.0000, 3 -> 3
b : -801.0000, 3 -> 3
c : 455.0000, 3 -> 3
d : 700.0000, 3 -> 5
a : -529.0000, 4 -> 3
b : 512.0000, 4 -> 1
c : -362.0000, 4 -> 0
d : -302.0000, 4 -> 1
a : 446.0000, 5 -> 1
b : -510.0000, 5 -> 0
c : 147.0000, 5 -> 4
d : 323.0000, 5 -> 2
c : -505.0000, 0 -> 0
d : 582.0000, 0 -> 5
b : -637.0000, 1 -> 2
d : -756.0000, 1 -> 3
b : 931.0000, 2 -> 2
c : 453.0000, 2 -> 2
d : 625.0000, 3 -> 3
d : -576.0000, 3 -> 0
a : 822.0000, 4 -> 0
c : 888.0000, 4 -> 3
d : 246.0000, 5 -> 0
c : -829.0000, 5 -> 5
