a : 180.0000, 0 -> 3
b : -195.0000, 0 -> 2
c : -275.0000, 0 -> 6
a : -959.0000, 1 -> 1
b : 275.0000, 1 -> 4
c : -347.0000, 1 -> 1
a : -429.0000, 2 -> 4
b : 174.0000, 2 -> 3
c : 297.0000, 2 -> 5
a : 386.0000, 3 -> 4
b : -156.0000, 3 -> 0
c : 58.0000, 3 -> 6
a : 357.0000, 4 -> 4
b : 491.0000, 4 -> 5
c : 960.0000, 4 -> 3
a : 117.0000, 5 -> 1
b : 69.0000, 5 -> 5
c : 521.0000, 5 -> 3
a : 350.0000, 6 -> 3
b : -237.0000, 6 -> 4
c : 847.0000, 6 -> 6
a : -218.0000, 0 -> 0
b : 714.0000, 1 -> 2
c : -346.0000, 2 -> 6
a : -426.0000, 3 -> 5
b : -385.0000, 4 -> 6
a : 313.0000, 5 -> 6
a : -865.0000, 6 -> 4
