a : -974.0000, 0 -> 1
b : -655.0000, 0 -> 2
c : 139.0000, 0 -> 3
a : -624.0000, 1 -> 5
b : -36.0000, 1 -> 5
c : 69.0000, 1 -> 4
a : -785.0000, 2 -> 4
b : -523.0000, 2 -> 4
c : -726.0000, 2 -> 4
a : -720.0000, 3 -> 0
b : -33.0000, 3 -> 2
c : 796.0000, 3 -> 3
a : -447.0000, 4 -> 4
b : 544.0000, 4 -> 0
c : -150.0000, 4 -> 1
a : -624.0000, 5 -> 1
b : -167.0000, 5 -> 3
c : -143.0000, 5 -> 1
a : 234.0000, 0 -> 0
a : -241.0000, 1 -> 0
a : -884.0000, 2 -> 1
c : 247.0000, 3 -> 2
a : 433.0000, 4 -> 0
b : -992.0000, 5 -> 4
