a : -516.0000, 0 -> 0
b : 694.0000, 0 -> 3
c : 130.0000, 0 -> 4
d : 48.0000, 0 -> 3
a : 1.0000, 1 -> 4
b : -510.0000, 1 -> 3
c : 771.0000, 1 -> 0
d : 644.0000, 1 -> 0
a : 467.0000, 2 -> 1
b : -750.0000, 2 -> 4
c : 360.0000, 2 -> 1
d : 905.0000, 2 -> 0
a : 231.0000, 3 -> 4
b : -411.0000, 3 -> 4
c : -620.0000, 3 -> 1
d : 117.0000, 3 -> 4
a : -99.0000, 4 -> 3
b : -620.0000, 4 -> 4
c : -350.0000, 4 -> 4
d : -843.0000, 4 -> 4
d : -265.0000, 0 -> 0
b : 701.0000, 0 -> 1
b : -212.0000, 1 -> 0
d : -457.0000, 1 -> 1
d : -222.0000, 2 -> 2
a : 683.0000, 2 -> 4
c : -597.0000, 3 -> 3
d : -887.0000, 3 -> 2
b : -610.0000, 4 -> 0
b : 241.0000, 4 -> 1
