a : 799.0000, 0 -> 2
b : 387.0000, 0 -> 1
c : 735.0000, 0 -> 1
a : -876.0000, 1 -> 5
b : -389.0000, 1 -> 1
c : -727.0000, 1 -> 2
a : -941.0000, 2 -> 4
b : 309.0000, 2 -> 3
c : -612.0000, 2 -> 1
a : 389.0000, 3 -> 0
b : 353.0000, 3 -> 1
c : 97.0000, 3 -> 5
a : -321.0000, 4 -> 2
b : 182.0000, 4 -> 3
c : -394.0000, 4 -> 5
a : 410.0000, 5 -> 2
b : 980.0000, 5 -> 3
c : 375.0000, 5 -> 3
b : 736.0000, 0 -> 4
c : -238.0000, 1 -> 3
c : 57.0000, 2 -> 3
c : 280.0000, 3 -> 4
a : 669.0000, 4 -> 3
b : 727.0000, 5 -> 0
