a : 5.0000, 0 -> 7
b : 37.0000, 0 -> 2
a : 763.0000, 1 -> 3
b : -36.0000, 1 -> 2
a : 188.0000, 2 -> 6
b : -597.0000, 2 -> 1
a : 425.0000, 3 -> 7
b : 485.0000, 3 -> 5
a : 63.0000, 4 -> 3
b : 245.0000, 4 -> 3
a : -451.0000, 5 -> 7
b : -146.0000, 5 -> 0
a : 277.0000, 6 -> 7
b : 100.0000, 6 -> 3
a : 150.0000, 7 -> 2
b : -292.0000, 7 -> 1
a : 440.0000, 0 -> 0
a : -402.0000, 1 -> 4
a : -457.0000, 2 -> 5
a : -721.0000, 3 -> 6
b : -532.0000, 4 -> 1
a : 734.0000, 5 -> 3
b : -408.0000, 6 -> 7
a : 925.0000, 7 -> 0
