a : 146.0000, 0 -> 5
b : -141.0000, 0 -> 5
c : -48.0000, 0 -> 0
d : -68.0000, 0 -> 4
a : 21.0000, 1 -> 4
b : -606.0000, 1 -> 2
c : -558.0000, 1 -> 0
d : -95.0000, 1 -> 1
a : -319.0000, 2 -> 0
b : 568.0000, 2 -> 4
c : -457.0000, 2 -> 5
d : 819.0000, 2 -> 3
a : -952.0000, 3 -> 3
b : 648.0000, 3 -> 4
c : 311.0000, 3 -> 5
d : -466.0000, 3 -> 3
a : -27.0000, 4 -> 3
b : -14.0000, 4 -> 4
c : 419.0000, 4 -> 5
d : -729.0000, 4 -> 0
a : 345.0000, 5 -> 3
b : -335.0000, 5 -> 1
c : 751.0000, 5 -> 0
d : -571.0000, 5 -> 2
b : 554.0000, 0 -> 4
c : 905.0000, 0 -> 3
b : 263.0000, 1 -> 3
b : 615.0000, 1 -> 5
a : 478.0000, 2 -> 4
b : 423.0000, 2 -> 3
b : 320.0000, 3 -> 0
c : -578.0000, 3 -> 2
c : 170.0000, 4 -> 4
b : 770.0000, 4 -> 1
a : 298.0000, 5 -> 2
a : 273.0000, 5 -> 4
