a : 212.0000, 0 -> 1
b : 551.0000, 0 -> 3
c : 902.0000, 0 -> 1
d : -727.0000, 0 -> 2
a : -786.0000, 1 -> 3
b : 485.0000, 1 -> 0
c : 548.0000, 1 -> 2
d : -396.0000, 1 -> 1
a : -742.0000, 2 -> 2
b : -946.0000, 2 -> 2
c : 895.0000, 2 -> 3
d : 383.0000, 2 -> 3
a : -822.0000, 3 -> 2
b : -185.0000, 3 -> 1
c : 111.0000, 3 -> 2
d : -715.0000, 3 -> 2
d : 736.0000, 0 -> 1
c : -642.0000, 0 -> 3
d : 394.0000, 1 -> 2
b : 403.0000, 1 -> 3
a : 267.0000, 2 -> 1
b : 765.0000, 2 -> 3
b : -913.0000, 3 -> 2
c : 996.0000, 3 -> 0
