a : -705.0000, 0 -> 0
b : -997.0000, 0 -> 6
c : 19.0000, 0 -> 5
d : 751.0000, 0 -> 6
a : 527.0000, 1 -> 1
b : 949.0000, 1 -> 5
c : 976.0000, 1 -> 3
d : 655.0000, 1 -> 3
a : -475.0000, 2 -> 4
b : -580.0000, 2 -> 2
c : 614.0000, 2 -> 5
d : -629.0000, 2 -> 3
a : 663.0000, 3 -> 4
b : -503.0000, 3 -> 2
c : -677.0000, 3 -> 0
d : 228.0000, 3 -> 2
a : 730.0000, 4 -> 0
b : -828.0000, 4 -> 6
c : -753.0000, 4 -> 3
d : 962.0000, 4 -> 3
a : -453.0000, 5 -> 1
b : 435.0000, 5 -> 0
c : -721.0000, 5 -> 0
d : 636.0000, 5 -> 3
a : 269.0000, 6 -> 3
b : 675.0000, 6 -> 6
c : 781.0000, 6 -> 3
d : 924.0000, 6 -> 4
c : -852.0000, 0 -> 3
d : 456.0000, 0 -> 3
b : 182.0000, 1 -> 6
d : -352.0000, 1 -> 2
a : -566.0000, 2 -> 2
d : 639.0000, 2 -> 4
b : -625.0000, 3 -> 3
c : -80.0000, 3 -> 6
b : 863.0000, 4 -> 0
d : -116.0000, 4 -> 4
c : -935.0000, 5 -> 3
a : 889.0000, 5 -> 6
d : 577.0000, 6 -> 1
a : 685.0000, 6 -> 5
