a : -879.0000, 0 -> 5
b : -936.0000, 0 -> 5
a : 452.0000, 1 -> 7
b : -193.0000, 1 -> 3
a : 122.0000, 2 -> 4
b : 478.0000, 2 -> 6
a : -45.0000, 3 -> 2
b : 374.0000, 3 -> 1
a : -204.0000, 4 -> 0
b : 560.0000, 4 -> 3
a : 138.0000, 5 -> 6
b : 735.0000, 5 -> 6
a : 699.0000, 6 -> 5
b : -439.0000, 6 -> 2
a : -918.0000, 7 -> 3
b : 846.0000, 7 -> 5
b : 570.0000, 0 -> 2
a : -97.0000, 1 -> 1
a : -876.0000, 2 -> 5
b : 55.0000, 3 -> 0
a : -546.0000, 4 -> 1
a : -637.0000, 5 -> 3
a : -754.0000, 6 -> 0
b : -694.0000, 7 -> 6
