a : -699.0000, 0 -> 6
b : 544.0000, 0 -> 0
a : 829.0000, 1 -> 7
b : 976.0000, 1 -> 6
a : 635.0000, 2 -> 6
b : -250.0000, 2 -> 4
a : 124.0000, 3 -> 0
b : -534.0000, 3 -> 4
a : 877.0000, 4 -> 4
b : 646.0000, 4 -> 3
a : -87.0000, 5 -> 1
b : -76.0000, 5 -> 0
a : -24.0000, 6 -> 2
b : 797.0000, 6 -> 2
a : 386.0000, 7 -> 6
b : 829.0000, 7 -> 2
a : 261.0000, 0 -> 7
b : -422.0000, 1 -> 4
b : -214.0000, 2 -> 7
a : -84.0000, 3 -> 5
b : 44.0000, 4 -> 4
b : 199.0000, 5 -> 4
b : -266.0000, 6 -> 1
b : -452.0000, 7 -> 4
