a : 527.0000, 0 -> 6
b : 621.0000, 0 -> 5
c : -200.0000, 0 -> 2
d : -548.0000, 0 -> 6
a : -776.0000, 1 -> 1
b : -838.0000, 1 -> 1
c : -260.0000, 1 -> 5
d : -329.0000, 1 -> 3
a : 484.0000, 2 -> 1
b : 88.0000, 2 -> 4
c : -508.0000, 2 -> 3
d : -655.0000, 2 -> 5
a : 921.0000, 3 -> 0
b : 840.0000, 3 -> 2
c : -407.0000, 3 -> 3
d : -159.0000, 3 -> 3
a : 428.0000, 4 -> 4
b : 531.0000, 4 -> 5
c : -57.0000, 4 -> 6
d : 73.0000, 4 -> 3
a : 504.0000, 5 -> 0
b : 453.0000, 5 -> 3
c : 662.0000, 5 -> 5
d : -973.0000, 5 -> 4
a : -65.0000, 6 -> 3
b : -34.0000, 6 -> 0
c : -94.0000, 6 -> 2
d : -142.0000, 6 -> 0
a : -182.0000, 0 -> 4
b : -899.0000, 0 -> 0
c : 615.0000, 1 -> 6
d : 534.0000, 1 -> 0
d : -763.0000, 2 -> 1
b : -294.0000, 2 -> 6
b : -960.0000, 3 -> 4
b : -800.0000, 3 -> 0
d : -426.0000, 4 -> 2
b : 114.0000, 4 -> 3
c : 890.0000, 5 -> 6
b : -544.0000, 5 -> 5
a : -117.0000, 6 -> 4
c : 16.0000, 6 -> 4
