a : -819.0000, 0 -> 2
b : 442.0000, 0 -> 3
c : 278.0000, 0 -> 0
a : -153.0000, 1 -> 4
b : 536.0000, 1 -> 1
c : -604.0000, 1 -> 5
a : -945.0000, 2 -> 2
b : -380.0000, 2 -> 4
c : 683.0000, 2 -> 1
a : -972.0000, 3 -> 3
b : -533.0000, 3 -> 4
c : -291.0000, 3 -> 1
a : -30.0000, 4 -> 0
b : 315.0000, 4 -> 5
c : -667.0000, 4 -> 2
a : 857.0000, 5 -> 3
b : 898.0000, 5 -> 0
c : 449.0000, 5 -> 4
a : 246.0000, 6 -> 2
b : 835.0000, 6 -> 5
c : 791.0000, 6 -> 2
c : -923.0000, 0 -> 4
c : -31.0000, 1 -> 6
c : 823.0000, 2 -> 5
a : -172.0000, 3 -> 4
a : 836.0000, 4 -> 4
a : -741.0000, 5 -> 5
c : 668.0000, 6 -> 6
