a : 350.0000, 0 -> 4
b : 963.0000, 0 -> 4
c : 861.0000, 0 -> 7
d : -782.0000, 0 -> 4
a : -797.0000, 1 -> 4
b : -259.0000, 1 -> 2
c : 99.0000, 1 -> 4
d : -141.0000, 1 -> 4
a : 264.0000, 2 -> 2
b : -232.0000, 2 -> 5
c : -396.0000, 2 -> 2
d : 621.0000, 2 -> 7
a : -222.0000, 3 -> 7
b : 420.0000, 3 -> 6
c : -295.0000, 3 -> 2
d : -816.0000, 3 -> 2
a : -819.0000, 4 -> 5
b : 510.0000, 4 -> 2
c : -434.0000, 4 -> 1
d : -68.0000, 4 -> 2
a : -824.0000, 5 -> 2
b : -752.0000, 5 -> 5
c : -676.0000, 5 -> 7
d : -49.0000, 5 -> 3
a : -734.0000, 6 -> 6
b : -77.0000, 6 -> 7
c : 684.0000, 6 -> 5
d : -116.0000, 6 -> 1
a : 886.0000, 7 -> 3
b : -22.0000, 7 -> 2
c : -335.0000, 7 -> 5
d : -860.0000, 7 -> 5
c : -322.0000, 0 -> 5
d : 481.0000, 0 -> 0
d : -102.0000, 1 -> 3
b : -746.0000, 1 -> 6
a : -161.0000, 2 -> 3
a : 591.0000, 2 -> 7
c : 227.0000, 3 -> 7
a : 387.0000, 3 -> 4
d : 338.0000, 4 -> 7
a : 649.0000, 4 -> 7
d : -267.0000, 5 -> 1
b : 956.0000, 5 -> 0
a : 986.0000, 6 -> 4
c : -940.0000, 6 -> 4
b : -189.0000, 7 -> 6
a : -160.0000, 7 -> 2
