a : -412.0000, 0 -> 0
b : 959.0000, 0 -> 1
c : 63.0000, 0 -> 0
d : -729.0000, 0 -> 3
a : -275.0000, 1 -> 1
b : 435.0000, 1 -> 3
c : 907.0000, 1 -> 3
d : 978.0000, 1 -> 1
a : 21.0000, 2 -> 0
b : -865.0000, 2 -> 1
c : -294.0000, 2 -> 1
d : -402.0000, 2 -> 1
a : 898.0000, 3 -> 2
b : -53.0000, 3 -> 3
c : -379.0000, 3 -> 2
d : 651.0000, 3 -> 3
d : -571.0000, 0 -> 0
c : 38.0000, 0 -> 3
c : 805.0000, 1 -> 0
c : -691.0000, 1 -> 2
d : 180.0000, 2 -> 0
c : 859.0000, 2 -> 2
a : 285.0000, 3 -> 3
d : -482.0000, 3 -> 2
