a : 762.0000, 0 -> 0
b : -800.0000, 0 -> 3
a : -407.0000, 1 -> 0
b : -946.0000, 1 -> 1
a : 996.0000, 2 -> 1
b : 820.0000, 2 -> 2
a : 497.0000, 3 -> 6
b : 170.0000, 3 -> 3
a : -661.0000, 4 -> 6
b : -393.0000, 4 -> 5
a : 280.0000, 5 -> 7
b : -766.0000, 5 -> 6
a : 326.0000, 6 -> 6
b : 796.0000, 6 -> 0
a : -113.0000, 7 -> 6
b : 882.0000, 7 -> 1
b : 228.0000, 0 -> 0
b : -433.0000, 1 -> 5
b : -318.0000, 2 -> 0
a : 216.0000, 3 -> 3
a : -133.0000, 4 -> 5
a : 465.0000, 5 -> 5
b : -272.0000, 6 -> 7
a : 85.0000, 7 -> 0
a : 317.0000, 3 -> 4
b : 984.0000, 3 -> 2
