a : 254.0000, 0 -> 5
b : -231.0000, 0 -> 4
c : 980.0000, 0 -> 3
d : 808.0000, 0 -> 1
a : 235.0000, 1 -> 4
b : -760.0000, 1 -> 3
c : -267.0000, 1 -> 2
d : 61.0000, 1 -> 1
a : -47.0000, 2 -> 2
b : -482.0000, 2 -> 4
c : 929.0000, 2 -> 5
d : 5.0000, 2 -> 2
a : -792.0000, 3 -> 1
b : 252.0000, 3 -> 1
c : 248.0000, 3 -> 0
d : 384.0000, 3 -> 0
a : -251.0000, 4 -> 1
b : 895.0000, 4 -> 3
c : 7.0000, 4 -> 3
d : -727.0000, 4 -> 0
a : 651.0000, 5 -> 1
b : 255.0000, 5 -> 1
c : 622.0000, 5 -> 4
d : -144.0000, 5 -> 1
c : -63.0000, 0 -> 5
c : -861.0000, 0 -> 0
c : -179.0000, 1 -> 0
a : -628.0000, 1 -> 0
b : -122.0000, 2 -> 5
c : -382.0000, 2 -> 4
b : 142.0000, 3 -> 0
d : -290.0000, 3 -> 5
d : -158.0000, 4 -> 2
a : -471.0000, 4 -> 3
c : -599.0000, 5 -> 0
a : 571.0000, 5 -> 2
