a : -820.0000, 0 -> 1
b : -768.0000, 0 -> 4
c : -343.0000, 0 -> 3
d : -487.0000, 0 -> 6
a : 532.0000, 1 -> 6
b : -103.0000, 1 -> 2
c : -90.0000, 1 -> 1
d : 233.0000, 1 -> 2
a : 857.0000, 2 -> 3
b : 949.0000, 2 -> 0
c : 421.0000, 2 -> 4
d : 637.0000, 2 -> 5
a : -638.0000, 3 -> 6
b : 368.0000, 3 -> 1
c : 270.0000, 3 -> 0
d : -627.0000, 3 -> 4
a : -830.0000, 4 -> 3
b : 621.0000, 4 -> 1
c : -520.0000, 4 -> 5
d : -832.0000, 4 -> 5
a : -810.0000, 5 -> 0
b : -259.0000, 5 -> 5
c : 551.0000, 5 -> 2
d : -553.0000, 5 -> 5
a : 897.0000, 6 -> 6
b : 43.0000, 6 -> 4
c : -184.0000, 6 -> 2
d : -999.0000, 6 -> 5
d : 203.0000, 0 -> 4
c : 93.0000, 0 -> 0
c : -959.0000, 1 -> 5
b : -248.0000, 1 -> 3
a : -332.0000, 2 -> 4
c : 416.0000, 2 -> 3
a : -987.0000, 3 -> 3
b : 798.0000, 3 -> 3
d : 528.0000, 4 -> 4
c : 782.0000, 4 -> 6
c : -783.0000, 5 -> 3
a : 202.0000, 5 -> 3
c : -469.0000, 6 -> 4
a : -145.0000, 6 -> 3
