a : 641.0000, 0 -> 3
b : -713.0000, 0 -> 2
c : -338.0000, 0 -> 3
d : 832.0000, 0 -> 0
a : -236.0000, 1 -> 3
b : -527.0000, 1 -> 2
c : 881.0000, 1 -> 1
d : -996.0000, 1 -> 0
a : 453.0000, 2 -> 1
b : 678.0000, 2 -> 3
c : 953.0000, 2 -> 3
d : 935.0000, 2 -> 3
a : -481.0000, 3 -> 0
b : -824.0000, 3 -> 3
c : 590.0000, 3 -> 2
d : -711.0000, 3 -> 0
b : 370.0000, 0 -> 1
b : 275.0000, 0 -> 0
c : 893.0000, 1 -> 2
c : 646.0000, 1 -> 3
a : -739.0000, 2 -> 3
b : 114.0000, 2 -> 2
d : -661.0000, 3 -> 3
d : -762.0000, 3 -> 2
