a : 877.0000, 0 -> 4
b : -58.0000, 0 -> 1
c : 626.0000, 0 -> 3
d : 277.0000, 0 -> 2
a : 403.0000, 1 -> 1
b : -563.0000, 1 -> 0
c : -776.0000, 1 -> 1
d : 632.0000, 1 -> 3
a : 181.0000, 2 -> 2
b : -918.0000, 2 -> 0
c : 468.0000, 2 -> 2
d : -416.0000, 2 -> 4
a : 132.0000, 3 -> 0
b : -118.0000, 3 -> 4
c : 259.0000, 3 -> 2
d : -312.0000, 3 -> 0
a : -447.0000, 4 -> 4
b : 730.0000, 4 -> 4
c : 396.0000, 4 -> 4
d : 25.0000, 4 -> 0
a : -752.0000, 0 -> 2
b : 329.0000, 0 -> 0
b : 179.0000, 1 -> 1
b : -232.0000, 1 -> 2
b : -315.0000, 2 -> 4
d : 152.0000, 2 -> 0
a : -420.0000, 3 -> 3
d : -284.0000, 3 -> 4
c : 596.0000, 4 -> 1
c : 240.0000, 4 -> 0
