a : 7.0000, 0 -> 5
b : 469.0000, 0 -> 0
a : 848.0000, 1 -> 5
b : -971.0000, 1 -> 5
a : 696.0000, 2 -> 3
b : 13.0000, 2 -> 5
a : 50.0000, 3 -> 3
b : -951.0000, 3 -> 5
a : -88.0000, 4 -> 6
b : 754.0000, 4 -> 0
a : 282.0000, 5 -> 5
b : 145.0000, 5 -> 4
a : -227.0000, 6 -> 6
b : 794.0000, 6 -> 7
a : -821.0000, 7 -> 5
b : 76.0000, 7 -> 7
b : -753.0000, 0 -> 2
a : 549.0000, 1 -> 2
a : 480.0000, 2 -> 6
b : -770.0000, 3 -> 7
a : 455.0000, 4 -> 4
a : -635.0000, 5 -> 4
a : 60.0000, 6 -> 3
a : -967.0000, 7 -> 1
