a : -522.0000, 0 -> 4
b : -375.0000, 0 -> 4
c : 988.0000, 0 -> 5
a : 647.0000, 1 -> 4
b : 374.0000, 1 -> 4
c : 613.0000, 1 -> 5
a : -338.0000, 2 -> 5
b : -980.0000, 2 -> 6
c : 171.0000, 2 -> 6
a : 460.0000, 3 -> 0
b : 262.0000, 3 -> 2
c : -958.0000, 3 -> 5
a : -460.0000, 4 -> 5
b : 321.0000, 4 -> 3
c : 32.0000, 4 -> 1
a : -38.0000, 5 -> 0
b : -668.0000, 5 -> 0
c : 959.0000, 5 -> 4
a : -723.0000, 6 -> 6
b : 849.0000, 6 -> 4
c : 537.0000, 6 -> 3
a : 955.0000, 0 -> 0
c : -372.0000, 1 -> 0
b : 957.0000, 2 -> 3
b : -981.0000, 3 -> 6
b : -160.0000, 4 -> 0
a : -907.0000, 5 -> 6
b : 378.0000, 6 -> 1
