a : 401.0000, 0 -> 4
b : 289.0000, 0 -> 1
c : 248.0000, 0 -> 1
d : 805.0000, 0 -> 5
a : 883.0000, 1 -> 5
b : -982.0000, 1 -> 4
c : -821.0000, 1 -> 1
d : 870.0000, 1 -> 2
a : 622.0000, 2 -> 3
b : 892.0000, 2 -> 1
c : 934.0000, 2 -> 3
d : 547.0000, 2 -> 0
a : 523.0000, 3 -> 1
b : 248.0000, 3 -> 0
c : -147.0000, 3 -> 0
d : -344.0000, 3 -> 0
a : 48.0000, 4 -> 5
b : -892.0000, 4 -> 2
c : -750.0000, 4 -> 1
d : -1000.0000, 4 -> 1
a : -485.0000, 5 -> 3
b : 612.0000, 5 -> 3
c : -982.0000, 5 -> 4
d : -407.0000, 5 -> 1
a : 145.0000, 0 -> 5
d : 365.0000, 0 -> 0
c : -769.0000, 1 -> 4
b : -353.0000, 1 -> 1
b : -806.0000, 2 -> 3
b : 598.0000, 2 -> 0
b : -609.0000, 3 -> 2
b : -900.0000, 3 -> 5
b : 313.0000, 4 -> 1
d : 202.0000, 4 -> 3
b : -874.0000, 5 -> 0
c : 20.0000, 5 -> 0
