a : 718.0000, 0 -> 4
b : 353.0000, 0 -> 0
c : -924.0000, 0 -> 6
d : 682.0000, 0 -> 3
a : -923.0000, 1 -> 6
b : -821.0000, 1 -> 6
c : 101.0000, 1 -> 4
d : -635.0000, 1 -> 1
a : 872.0000, 2 -> 0
b : -58.0000, 2 -> 0
c : 433.0000, 2 -> 3
d : 111.0000, 2 -> 3
a : 634.0000, 3 -> 3
b : -181.0000, 3 -> 3
c : -776.0000, 3 -> 2
d : -181.0000, 3 -> 1
a : 791.0000, 4 -> 0
b : 194.0000, 4 -> 1
c : -263.0000, 4 -> 0
d : 711.0000, 4 -> 3
a : -849.0000, 5 -> 5
b : 553.0000, 5 -> 1
c : -474.0000, 5 -> 4
d : -890.0000, 5 -> 5
a : -574.0000, 6 -> 5
b : 272.0000, 6 -> 5
c : 886.0000, 6 -> 1
d : 342.0000, 6 -> 2
c : 823.0000, 0 -> 5
a : 356.0000, 0 -> 1
c : 855.0000, 1 -> 2
b : -657.0000, 1 -> 1
b : 842.0000, 2 -> 3
c : -498.0000, 2 -> 0
a : 708.0000, 3 -> 5
d : 280.0000, 3 -> 2
a : 450.0000, 4 -> 3
c : 150.0000, 4 -> 5
b : 685.0000, 5 -> 6
a : 300.0000, 5 -> 1
d : 481.0000, 6 -> 0
a : 135.0000, 6 -> 6
