a : -232.0000, 0 -> 5
b : -742.0000, 0 -> 4
c : -177.0000, 0 -> 5
a : 59.0000, 1 -> 5
b : 616.0000, 1 -> 3
c : -710.0000, 1 -> 0
a : -58.0000, 2 -> 5
b : 759.0000, 2 -> 5
c : 27.0000, 2 -> 1
a : 995.0000, 3 -> 1
b : -512.0000, 3 -> 2
c : -188.0000, 3 -> 0
a : 389.0000, 4 -> 3
b : 892.0000, 4 -> 3
c : -369.0000, 4 -> 4
a : 917.0000, 5 -> 0
b : -599.0000, 5 -> 4
c : 565.0000, 5 -> 4
b : 939.0000, 0 -> 1
c : 219.0000, 1 -> 1
a : 439.0000, 2 -> 1
b : -174.0000, 3 -> 0
a : 807.0000, 4 -> 0
c : -151.0000, 5 -> 1
