a : -739.0000, 0 -> 3
b : 392.0000, 0 -> 6
c : 595.0000, 0 -> 0
a : 356.0000, 1 -> 0
b : -883.0000, 1 -> 2
c : 924.0000, 1 -> 1
a : 641.0000, 2 -> 1
b : 995.0000, 2 -> 5
c : 822.0000, 2 -> 6
a : 635.0000, 3 -> 3
b : 82.0000, 3 -> 1
c : 668.0000, 3 -> 3
a : 594.0000, 4 -> 3
b : -756.0000, 4 -> 3
c : 180.0000, 4 -> 5
a : -649.0000, 5 -> 3
b : -471.0000, 5 -> 2
c : -669.0000, 5 -> 4
a : 810.0000, 6 -> 4
b : -140.0000, 6 -> 5
c : 901.0000, 6 -> 3
a : -570.0000, 0 -> 4
b : -959.0000, 1 -> 3
c : -986.0000, 2 -> 5
a : 810.0000, 3 -> 6
a : 516.0000, 4 -> 2
c : 297.0000, 5 -> 6
a : 67.0000, 6 -> 6
