a : 521.0000, 0 -> 1
b : -293.0000, 0 -> 4
c : -623.0000, 0 -> 1
a : -328.0000, 1 -> 0
b : -12.0000, 1 -> 0
c : 536.0000, 1 -> 4
a : 338.0000, 2 -> 3
b : -558.0000, 2 -> 0
c : -970.0000, 2 -> 0
a : -607.0000, 3 -> 1
b : 246.0000, 3 -> 4
c : -122.0000, 3 -> 3
a : -903.0000, 4 -> 5
b : -164.0000, 4 -> 1
c : -366.0000, 4 -> 1
a : 315.0000, 5 -> 3
b : -65.0000, 5 -> 3
c : 705.0000, 5 -> 3
a : 612.0000, 0 -> 5
a : 667.0000, 1 -> 4
c : -423.0000, 2 -> 1
a : 424.0000, 3 -> 4
a : -387.0000, 4 -> 1
b : -248.0000, 5 -> 5
a : -618.0000, 3 -> 2
