a : -973.0000, 0 -> 0
b : 530.0000, 0 -> 1
a : -215.0000, 1 -> 5
b : -198.0000, 1 -> 6
a : 955.0000, 2 -> 0
b : -583.0000, 2 -> 7
a : 750.0000, 3 -> 5
b : 555.0000, 3 -> 0
a : 103.0000, 4 -> 6
b : -400.0000, 4 -> 2
a : -289.0000, 5 -> 0
b : 390.0000, 5 -> 4
a : -446.0000, 6 -> 5
b : -680.0000, 6 -> 2
a : -210.0000, 7 -> 2
b : 192.0000, 7 -> 4
b : -690.0000, 0 -> 5
b : 624.0000, 1 -> 7
b : -232.0000, 2 -> 4
a : 319.0000, 3 -> 1
a : -656.0000, 4 -> 1
a : -623.0000, 5 -> 7
a : -63.0000, 6 -> 0
a : 362.0000, 7 -> 0
a : 16.0000, 2 -> 3
