a : 730.0000, 0 -> 4
b : 851.0000, 0 -> 2
c : 958.0000, 0 -> 3
d : -102.0000, 0 -> 1
a : -371.0000, 1 -> 0
b : -74.0000, 1 -> 0
c : -632.0000, 1 -> 0
d : -970.0000, 1 -> 4
a : 539.0000, 2 -> 3
b : -477.0000, 2 -> 0
c : -515.0000, 2 -> 6
d : 99.0000, 2 -> 1
a : -175.0000, 3 -> 1
b : 93.0000, 3 -> 0
c : -958.0000, 3 -> 1
d : 478.0000, 3 -> 1
a : 792.0000, 4 -> 5
b : -755.0000, 4 -> 6
c : -852.0000, 4 -> 4
d : -100.0000, 4 -> 6
a : 901.0000, 5 -> 1
b : 122.0000, 5 -> 1
c : -84.0000, 5 -> 6
d : 606.0000, 5 -> 4
a : 301.0000, 6 -> 3
b : -92.0000, 6 -> 1
c : 472.0000, 6 -> 2
d : 176.0000, 6 -> 1
d : 297.0000, 0 -> 3
a : -262.0000, 0 -> 3
a : -728.0000, 1 -> 2
a : 531.0000, 1 -> 5
c : 55.0000, 2 -> 3
b : -891.0000, 2 -> 5
c : 258.0000, 3 -> 6
a : 590.0000, 3 -> 6
a : -220.0000, 4 -> 6
b : -708.0000, 4 -> 4
a : 759.0000, 5 -> 0
c : 736.0000, 5 -> 0
d : -589.0000, 6 -> 4
c : 720.0000, 6 -> 0
